Date,TSLA,AAPL,GOOG,MSFT
2020-07-28,98.43267059326172,90.64785766601562,74.57372283935547,193.5524444580078
2020-07-29,99.94066619873047,92.38544464111328,75.65130615234375,195.5069580078125
2020-07-30,99.16600036621094,93.50332641601562,76.12002563476562,195.3536376953125
2020-07-31,95.38400268554688,103.29205322265625,73.70985412597656,196.41712951660156
2020-08-03,99.0,105.89476013183594,73.28687286376953,207.46385192871094
2020-08-04,99.13333129882812,106.6019515991211,72.815673828125,204.3500518798828
2020-08-05,99.00133514404297,106.98835754394531,73.24512481689453,204.01475524902344
2020-08-06,99.30533599853516,110.72111511230469,74.5617904663086,207.2818145751953
2020-08-07,96.84733581542969,108.20377349853516,74.282958984375,203.57403564453125
2020-08-10,94.57133483886719,109.7764892578125,74.36297607421875,199.52133178710938
2020-08-11,91.6259994506836,106.51176452636719,73.5786361694336,194.85545349121094
2020-08-12,103.65066528320312,110.05158233642578,74.88587188720703,200.4219207763672
2020-08-13,108.06666564941406,111.99925231933594,75.47386932373047,199.95245361328125
2020-08-14,110.04733276367188,111.8994140625,74.9410400390625,200.14405822753906
2020-08-17,122.3759994506836,111.60726928710938,75.45050811767578,201.4662628173828
2020-08-18,125.80599975585938,112.53727722167969,77.46951293945312,202.6255340576172
2020-08-19,125.23533630371094,112.678466796875,76.91928100585938,201.39620971679688
2020-08-20,133.45533752441406,115.17877197265625,78.62017059326172,206.0830078125
2020-08-21,136.6653289794922,121.11420440673828,78.55406188964844,204.58477783203125
2020-08-24,134.27999877929688,122.5627670288086,78.94076538085938,205.2282257080078
2020-08-25,134.8893280029297,121.55729675292969,79.93584442138672,207.8981475830078
2020-08-26,143.54466247558594,123.2103500366211,82.13080596923828,212.39279174804688
2020-08-27,149.25,121.73746490478516,81.233642578125,217.60781860351562
2020-08-28,147.55999755859375,121.54027557373047,81.73464965820312,219.84552001953125
2020-08-31,166.10667419433594,125.66193389892578,81.22618103027344,216.59938049316406
2020-09-01,158.35000610351562,130.66738891601562,82.54483795166016,218.2705078125
2020-09-02,149.1233367919922,127.9601821899414,85.90338134765625,222.47703552246094
2020-09-03,135.6666717529297,117.71556854248047,81.60692596435547,208.6952667236328
2020-09-04,139.44000244140625,117.79346466064453,79.08192443847656,205.76602172851562
2020-09-08,110.06999969482422,109.8665542602539,76.166748046875,194.635009765625
2020-09-09,122.09333038330078,114.24876403808594,77.38799285888672,202.92323303222656
2020-09-10,123.77999877929688,110.5190200805664,76.14835357666016,197.23768615722656
2020-09-11,124.23999786376953,109.06802368164062,75.58670806884766,195.9507293701172
2020-09-14,139.8733367919922,112.34008026123047,75.51512908935547,197.27609252929688
2020-09-15,149.9199981689453,112.5153579711914,76.6165771484375,200.5126495361328
2020-09-16,147.25332641601562,109.19464111328125,75.59564971923828,196.93032836914062
2020-09-17,141.14332580566406,107.45148468017578,74.33464050292969,194.87509155273438
2020-09-18,147.38333129882812,104.04312133789062,72.56814575195312,192.45486450195312
2020-09-21,149.79666137695312,107.19828033447266,71.1351547241211,194.5197296142578
2020-09-22,141.41000366210938,108.88301849365234,72.84003448486328,199.20652770996094
2020-09-23,126.78666687011719,104.31578063964844,70.34237670898438,192.64694213867188
2020-09-24,129.26333618164062,105.38699340820312,70.99250793457031,195.14398193359375
2020-09-25,135.77999877929688,109.3406982421875,71.82108306884766,199.5906982421875
2020-09-28,140.39999389648438,111.95055389404297,72.79330444335938,201.14649963378906
2020-09-29,139.69000244140625,111.10331726074219,73.03237915039062,199.0528564453125
2020-09-30,143.00332641601562,112.7782974243164,73.04580688476562,202.00131225585938
2020-10-01,149.3866729736328,113.7326431274414,74.06424713134766,204.04690551757812
2020-10-02,138.3633270263672,110.06131744384766,72.49009704589844,198.02523803710938
2020-10-05,141.89332580566406,113.45024108886719,73.86195373535156,202.04931640625
2020-10-06,137.9933319091797,110.19766235351562,72.24256896972656,197.75631713867188
2020-10-07,141.76666259765625,112.06739044189453,72.58306121826172,201.52108764648438
2020-10-08,141.97332763671875,111.96026611328125,73.85748291015625,202.2413787841797
2020-10-09,144.6666717529297,113.90792846679688,75.3133316040039,207.26426696777344
2020-10-12,147.43333435058594,121.1434326171875,77.99388885498047,212.63291931152344
2020-10-13,148.88333129882812,117.92981719970703,78.1196517944336,214.0351104736328
2020-10-14,153.76666259765625,118.01746368408203,77.94071197509766,212.1142578125
2020-10-15,149.6266632080078,117.5500259399414,77.495849609375,210.96180725097656
2020-10-16,146.55667114257812,115.90425872802734,78.18575286865234,210.96180725097656
2020-10-19,143.61000061035156,112.94384002685547,76.27709197998047,205.73719787597656
2020-10-20,140.64666748046875,114.43378448486328,77.33680725097656,206.15017700195312
2020-10-21,140.8800048828125,113.810546875,79.19474792480469,206.2942657470703
2020-10-22,141.92999267578125,112.71986389160156,80.28925323486328,206.38070678710938
2020-10-23,140.2100067138672,112.02847290039062,81.5651626586914,207.66761779785156
2020-10-26,140.0933380126953,112.0382080078125,79.05259704589844,201.7611541748047
2020-10-27,141.55999755859375,113.54759979248047,79.73902130126953,204.80567932128906
2020-10-28,135.33999633789062,108.28897857666016,75.38291931152344,194.65420532226562
2020-10-29,136.94332885742188,112.30111694335938,77.89896392822266,196.61341857910156
2020-10-30,129.34666442871094,106.0102310180664,80.57157135009766,194.4525146484375
2020-11-02,133.50332641601562,105.9225845336914,80.82107543945312,194.3180389404297
2020-11-03,141.3000030517578,107.54888153076172,82.02294921875,198.25570678710938
2020-11-04,140.32666015625,111.94080352783203,86.93971252441406,207.8212890625
2020-11-05,146.02999877929688,115.91399383544922,87.64751434326172,214.4480743408203
2020-11-06,143.31666564941406,115.78230285644531,87.56698608398438,214.86106872558594
2020-11-09,140.4199981689453,113.47037506103516,87.62911987304688,209.74209594726562
2020-11-10,136.7866668701172,113.12893676757812,86.50529479980469,202.65431213378906
2020-11-11,139.0433349609375,116.56270599365234,87.1176528930664,207.9749755859375
2020-11-12,137.25332641601562,116.2895736694336,86.97500610351562,206.90895080566406
2020-11-13,136.1666717529297,116.33834838867188,88.32598114013672,207.9365234375
2020-11-16,136.02999877929688,117.3528823852539,88.54267883300781,208.6280517578125
2020-11-17,147.20333862304688,116.46517181396484,87.98451232910156,205.9677276611328
2020-11-18,162.2133331298828,115.13847351074219,86.82290649414062,203.25230407714844
2020-11-19,166.42333984375,115.7335205078125,87.67484283447266,204.5426025390625
2020-11-20,163.20333862304688,114.46537017822266,86.59476470947266,202.58787536621094
2020-11-23,173.9499969482422,111.06088256835938,86.23043823242188,202.31826782226562
2020-11-24,185.1266632080078,112.34855651855469,87.92137908935547,205.92922973632812
2020-11-25,191.3333282470703,113.18745422363281,88.04812622070312,205.93881225585938
2020-11-27,195.25332641601562,113.73374938964844,89.12970733642578,207.2484130859375
2020-11-30,189.1999969482422,116.13348388671875,87.51679229736328,206.13143920898438
2020-12-01,194.9199981689453,119.71358489990234,89.37374114990234,208.19207763671875
2020-12-02,189.60667419433594,120.06475830078125,90.85743713378906,207.38319396972656
2020-12-03,197.7933349609375,119.92819213867188,90.79877471923828,206.29515075683594
2020-12-04,199.67999267578125,119.25509643554688,90.85941314697266,206.41065979003906
2020-12-07,213.9199981689453,120.71835327148438,90.43643951416016,206.34326171875
2020-12-08,216.6266632080078,121.33290100097656,90.39020538330078,207.99948120117188
2020-12-09,201.4933319091797,118.79660034179688,88.67936706542969,203.94558715820312
2020-12-10,209.02333068847656,120.2208480834961,88.24197387695312,202.7130889892578
2020-12-11,203.3300018310547,119.41117858886719,88.56208038330078,205.35145568847656
2020-12-14,213.27667236328125,118.79660034179688,87.48298645019531,206.25662231445312
2020-12-15,211.0833282470703,124.74717712402344,87.86620330810547,206.18922424316406
2020-12-16,207.58999633789062,124.67887878417969,87.62911987304688,211.14822387695312
2020-12-17,218.63333129882812,125.54707336425781,86.87857818603516,211.28306579589844
2020-12-18,231.6666717529297,123.55705261230469,86.03907012939453,210.48382568359375
2020-12-21,216.6199951171875,125.08860778808594,86.45458984375,214.33546447753906
2020-12-22,213.44667053222656,128.649169921875,85.6657943725586,215.63539123535156
2020-12-23,215.32666015625,127.75172424316406,86.10716247558594,212.82366943359375
2020-12-24,220.58999633789062,128.73696899414062,86.42874908447266,214.4895477294922
2020-12-28,221.22999572753906,133.34140014648438,88.2797622680664,216.61761474609375
2020-12-29,221.99667358398438,131.56591796875,87.4163818359375,215.83763122558594
2020-12-30,231.5933380126953,130.44410705566406,86.46205139160156,213.45921325683594
2020-12-31,235.22332763671875,129.43936157226562,87.07640838623047,214.1717987060547
2021-01-04,243.2566680908203,126.23966979980469,85.90139770507812,209.61720275878906
2021-01-05,245.0366668701172,127.80049896240234,86.53164672851562,209.81939697265625
2021-01-06,251.9933319091797,123.49853515625,86.2518081665039,204.37890625
2021-01-07,272.0133361816406,127.71267700195312,88.83446502685547,210.19491577148438
2021-01-08,293.3399963378906,128.81504821777344,89.8265609741211,211.4756317138672
2021-01-11,270.39666748046875,125.82023620605469,87.81401062011719,209.42459106445312
2021-01-12,283.14666748046875,125.6446304321289,86.81147766113281,206.9595489501953
2021-01-13,284.8033447265625,127.68344116210938,87.20166778564453,208.31729125976562
2021-01-14,281.6666564941406,125.75196075439453,86.49485778808594,205.12037658691406
2021-01-15,275.38665771484375,124.0252914428711,86.29654693603516,204.7640838623047
2021-01-19,281.51666259765625,124.69840240478516,89.0138931274414,208.41354370117188
2021-01-20,283.48333740234375,128.79551696777344,93.78751373291016,216.0205841064453
2021-01-21,281.663330078125,133.5169219970703,94.00373840332031,216.627197265625
2021-01-22,282.21331787109375,135.6630401611328,94.49082946777344,217.5708465576172
2021-01-25,293.6000061035156,139.4187469482422,94.40882873535156,221.0181121826172
2021-01-26,294.36334228515625,139.65286254882812,95.29553985595703,223.7142791748047
2021-01-27,288.0533447265625,138.579833984375,90.99859619140625,224.2631378173828
2021-01-28,278.4766540527344,133.73153686523438,92.60504913330078,230.0695343017578
2021-01-29,264.510009765625,128.72723388671875,91.24463653564453,223.35800170898438
2021-02-01,279.9366760253906,130.8538360595703,94.50574493408203,230.76283264160156
2021-02-02,290.92999267578125,131.6829833984375,95.80602264404297,230.62803649902344
2021-02-03,284.89666748046875,130.65875244140625,102.89189910888672,233.9886016845703
2021-02-04,283.3299865722656,134.02418518066406,102.5091781616211,233.03529357910156
2021-02-05,284.07666015625,133.60897827148438,104.28014373779297,233.21826171875
2021-02-08,287.8066711425781,133.75555419921875,104.02714538574219,233.47825622558594
2021-02-09,283.1533203125,132.8762664794922,103.55992889404297,234.7300567626953
2021-02-10,268.2733459472656,132.2705535888672,104.14991760253906,233.8152618408203
2021-02-11,270.5533447265625,132.01654052734375,104.1752700805664,235.42333984375
2021-02-12,272.0400085449219,132.2510223388672,104.5838394165039,235.90478515625
2021-02-16,265.40667724609375,130.12124633789062,105.46808624267578,234.66262817382812
2021-02-17,266.04998779296875,127.82537841796875,105.78668212890625,235.68568420410156
2021-02-18,262.4599914550781,126.72142028808594,105.2344741821289,235.2899627685547
2021-02-19,260.4333190917969,126.87774658203125,104.43621826171875,232.5682830810547
2021-02-22,238.1666717529297,123.09690856933594,102.63392639160156,226.33352661132812
2021-02-23,232.94667053222656,122.96011352539062,102.93116760253906,225.13674926757812
2021-02-24,247.33999633789062,122.46187591552734,104.13947296142578,226.37213134765625
2021-02-25,227.4066619873047,118.20232391357422,100.96782684326172,221.00596618652344
2021-02-26,225.1666717529297,118.46611022949219,101.24120330810547,224.2777862548828
2021-03-01,239.47666931152344,124.84566497802734,103.46051788330078,228.67881774902344
2021-03-02,228.81333923339844,122.2371826171875,103.17869567871094,225.71583557128906
2021-03-03,217.73333740234375,119.2476806640625,100.73670959472656,219.62583923339844
2021-03-04,207.14666748046875,117.3621597290039,101.84909057617188,218.82476806640625
2021-03-05,199.31666564941406,118.62242126464844,104.80403137207031,223.52499389648438
2021-03-08,187.6666717529297,113.67901611328125,100.6104507446289,219.46177673339844
2021-03-09,224.52667236328125,118.30003356933594,102.02852630615234,225.62899780273438
2021-03-10,222.68666076660156,117.21561431884766,102.14433288574219,224.31640625
2021-03-11,233.1999969482422,119.14999389648438,105.11369323730469,228.86215209960938
2021-03-12,231.2433319091797,118.24140930175781,102.48680114746094,227.53028869628906
2021-03-15,235.97999572753906,121.13321685791016,102.71394348144531,226.623046875
2021-03-16,225.6266632080078,122.67682647705078,104.00776672363281,229.4219512939453
2021-03-17,233.93666076660156,121.88546752929688,103.93618774414062,228.77532958984375
2021-03-18,217.72000122070312,117.75293731689453,101.20939636230469,222.6757049560547
2021-03-19,218.2899932861328,117.22535705566406,101.55633544921875,222.3185577392578
2021-03-22,223.3333282470703,120.54704284667969,101.32718658447266,227.761962890625
2021-03-23,220.72000122070312,119.71662139892578,102.04146575927734,229.29647827148438
2021-03-24,210.08999633789062,117.32305908203125,101.6487808227539,227.25038146972656
2021-03-25,213.4633331298828,117.81155395507812,101.6139907836914,224.2391357421875
2021-03-26,206.23666381835938,118.41726684570312,101.17609405517578,228.2348175048828
2021-03-29,203.76333618164062,118.59312438964844,102.1900634765625,227.03810119628906
2021-03-30,211.8733367919922,117.13743591308594,102.16968536376953,223.76629638671875
2021-03-31,222.64332580566406,119.33560943603516,102.82032012939453,227.54957580566406
2021-04-01,220.5833282470703,120.16600799560547,106.25588989257812,233.90017700195312
2021-04-05,230.35000610351562,122.99920654296875,110.61995697021484,240.38587951660156
2021-04-06,230.5399932861328,123.30205535888672,110.5802001953125,239.21804809570312
2021-04-07,223.6566619873047,124.953125,111.8193359375,241.18692016601562
2021-04-08,227.93333435058594,127.35646057128906,112.60267639160156,244.42010498046875
2021-04-09,225.67333984375,129.93565368652344,113.61863708496094,246.92947387695312
2021-04-12,233.9933319091797,128.21617126464844,112.07332611083984,246.98741149902344
2021-04-13,254.10667419433594,131.3326416015625,112.69363403320312,249.47744750976562
2021-04-14,244.07666015625,128.9879608154297,112.07579040527344,246.6785430908203
2021-04-15,246.28334045410156,131.4010467529297,114.15444946289062,250.4521942138672
2021-04-16,246.5933380126953,131.0688934326172,114.20913696289062,251.64898681640625
2021-04-19,238.2100067138672,131.73321533203125,114.43975067138672,249.7187042236328
2021-04-20,239.663330078125,130.04310607910156,114.00384521484375,249.2554473876953
2021-04-21,248.0399932861328,130.42410278320312,113.98694610595703,251.4945831298828
2021-04-22,239.89666748046875,128.90003967285156,112.72593688964844,248.2034912109375
2021-04-23,243.13333129882812,131.2252197265625,115.08094024658203,252.04469299316406
2021-04-26,246.06666564941406,131.615966796875,115.64955139160156,252.43069458007812
2021-04-27,234.913330078125,131.2935791015625,114.67435455322266,252.8361358642578
2021-04-28,231.46665954589844,130.50228881835938,118.29234313964844,245.6844482421875
2021-04-29,225.6666717529297,130.40452575683594,120.77658081054688,243.70594787597656
2021-04-30,236.47999572753906,128.4311065673828,119.79393005371094,243.38742065429688
2021-05-03,228.3000030517578,129.48622131347656,119.05084228515625,243.07861328125
2021-05-04,224.53334045410156,124.9042739868164,117.01693725585938,239.15048217773438
2021-05-05,223.64666748046875,125.1485366821289,117.14070129394531,237.8765106201172
2021-05-06,221.17999267578125,126.75071716308594,118.36392211914062,241.02288818359375
2021-05-07,224.1233367919922,127.42598724365234,119.2258071899414,243.65765380859375
2021-05-10,209.67999267578125,124.13780212402344,116.39115905761719,238.56173706054688
2021-05-11,205.73333740234375,123.21791076660156,114.75587463378906,237.64491271972656
2021-05-12,196.6300048828125,120.14505004882812,111.2924575805664,230.6669921875
2021-05-13,190.56333923339844,122.29800415039062,112.43019104003906,234.5564727783203
2021-05-14,196.5800018310547,124.72499084472656,115.1236801147461,239.4979248046875
2021-05-17,192.27667236328125,123.5702133178711,115.38463592529297,236.6314697265625
2021-05-18,192.6233367919922,122.1805419921875,114.49095153808594,234.604736328125
2021-05-19,187.82000732421875,122.02397918701172,114.75338745117188,235.18516540527344
2021-05-20,195.5933380126953,124.58797454833984,117.10838317871094,238.43545532226562
2021-05-21,193.6266632080078,122.74817657470703,116.5621337890625,237.16822814941406
2021-05-24,202.14666748046875,124.38247680664062,119.62245178222656,242.5951385498047
2021-05-25,201.56333923339844,124.18675231933594,119.74173736572266,243.50445556640625
2021-05-26,206.3766632080078,124.13780212402344,120.95751190185547,243.28195190429688
2021-05-27,210.28334045410156,122.60137176513672,119.41567993164062,241.173095703125
2021-05-28,208.4066619873047,121.94570922851562,119.86549377441406,241.5310516357422
2021-06-01,207.96665954589844,121.62276458740234,120.7726058959961,239.32545471191406
2021-06-02,201.7066650390625,122.38610076904297,120.3486328125,239.22869873046875
2021-06-03,190.94667053222656,120.89857482910156,119.52005767822266,237.69061279296875
2021-06-04,199.68333435058594,123.19833374023438,121.8636245727539,242.60479736328125
2021-06-07,201.7100067138672,123.20813751220703,122.57588195800781,245.52626037597656
